Transaction_ID,User_ID,Timestamp,Market_City,Sticker_Price,Markdown_Pct,Historical_User_Purchases,Customer_Satisfaction_Score,Conversion_Outcome
TXN_000290,USR_0316,2026-01-20 01:35:00,London,134.53323221631194,0.0,35,8,1
TXN_000291,USR_0270,2026-01-20 03:10:00,New York,137.22806547906987,0.05,41,10,1
TXN_000292,USR_0047,,Mumbai,64.04320766408695,0.0,68,8,0
TXN_000293,USR_0377,2026-01-20 06:20:00,Berlin,106.21404274045894,0.0,46,10,0
TXN_000294,USR_0023,2026-01-20 07:55:00,Berlin,140.58175043100871,0.2,57,10,1
TXN_000295,USR_0303,2026-01-20 09:30:00,San Francisco,236.2115821054966,0.0,2,10,0
TXN_000296,USR_0238,2026-01-20 11:05:00,Berlin,108.68675023028268,0.0,40,2,1
TXN_000297,USR_0300,2026-01-20 12:40:00,London,224.70258651340006,0.0,51,7,1
TXN_000298,USR_0249,2026-01-20 14:15:00,Paris,196.71792231627543,0.1,20,10,0
TXN_000299,USR_0126,2026-01-20 15:50:00,New York,184.24836664865717,0.0,42,8,0
TXN_000300,USR_0286,2026-01-20 17:25:00,Mumbai,254.80611334766436,0.05,54,10,1
TXN_000301,USR_0307,2026-01-20 19:00:00,Berlin,202.27724458540774,0.0,65,10,0
TXN_000302,USR_0075,2026-01-20 20:35:00,Berlin,70.79672422939379,0.2,20,8,0
TXN_000303,USR_0094,2026-01-20 22:10:00,Paris,297.190476132632,0.0,52,9,0
TXN_000304,USR_0374,2026-01-20 23:45:00,Sydney,161.03922779876146,0.0,62,7,1
TXN_000305,USR_0339,2026-01-21 01:20:00,Singapore,168.78875221228483,0.0,33,2,1
TXN_000306,USR_0039,2026-01-21 02:55:00,London,,0.5,68,7,1
TXN_000307,USR_0065,2026-01-21 04:30:00,Toronto,92.08746266388634,0.0,39,2,0
TXN_000308,USR_0278,2026-01-21 06:05:00,Tokyo,289.8117963736626,0.05,38,8,0
TXN_000309,USR_0171,2026-01-21 07:40:00,Paris,142.3158104485763,0.0,19,10,0
TXN_000310,USR_0106,2026-01-21 09:15:00,Toronto,200.33122531034192,0.2,35,5,1
TXN_000311,USR_0061,2026-01-21 10:50:00,New York,174.53309598862023,0.0,7,8,0
TXN_000312,USR_0379,2026-01-21 12:25:00,Tokyo,37.49307143472913,0.05,25,7,0
TXN_000313,USR_0319,2026-01-21 14:00:00,Berlin,196.3209210873505,0.1,48,7,1
TXN_000314,USR_0082,2026-01-21 15:35:00,London,269.7544497902597,0.05,57,9,0
TXN_000315,USR_0064,2026-01-21 17:10:00,New York,206.82672944111295,0.1,43,9,1
TXN_000316,USR_0367,2026-01-21 18:45:00,Berlin,167.74323185220106,0.2,28,9,1
TXN_000317,USR_0239,2026-01-21 20:20:00,London,55.22894980153642,0.05,30,9,0
TXN_000318,USR_0299,2026-01-21 21:55:00,Tokyo,233.73779733390333,0.0,32,7,0
TXN_000319,USR_0326,2026-01-21 23:30:00,New York,237.61641219714016,0.05,10,10,0
TXN_000320,USR_0276,2026-01-22 01:05:00,Tokyo,151.91146536955097,0.0,12,8,1
TXN_000321,USR_0153,,Berlin,24.390620826423095,0.1,8,2,0
TXN_000322,USR_0091,2026-01-22 04:15:00,Paris,46.96675053229336,0.0,60,8,0
TXN_000323,USR_0168,2026-01-22 05:50:00,Mumbai,188.86606505753807,0.0,18,2,0
TXN_000324,USR_0107,2026-01-22 07:25:00,Tokyo,294.8094412033776,0.05,48,9,1
TXN_000325,USR_0194,2026-01-22 09:00:00,Tokyo,190.5379545215937,0.2,11,9,1
TXN_000326,USR_0123,2026-01-22 10:35:00,Tokyo,111.75946929112568,0.0,29,9,1
TXN_000327,USR_0194,2026-01-22 12:10:00,London,198.79068989396876,0.05,7,10,1
TXN_000328,USR_0025,2026-01-22 13:45:00,New York,160.2737782040874,0.0,16,7,0
TXN_000329,USR_0124,2026-01-22 15:20:00,Tokyo,196.53289922783853,0.05,73,7,0
TXN_000330,USR_0010,2026-01-22 16:55:00,Berlin,175.9428111077107,0.2,46,9,0
TXN_000331,USR_0327,2026-01-22 18:30:00,Singapore,226.51931912494868,0.0,74,5,0
TXN_000332,USR_0094,2026-01-22 20:05:00,Paris,294.5595996830889,0.0,33,7,0
TXN_000333,USR_0064,2026-01-22 21:40:00,Tokyo,131.13843146485712,0.05,20,10,0
TXN_000334,USR_0309,2026-01-22 23:15:00,Tokyo,45.845088519054265,0.05,18,7,1
TXN_000335,USR_0068,2026-01-23 00:50:00,New York,222.8482171633306,0.0,26,9,1
TXN_000336,USR_0129,2026-01-23 02:25:00,San Francisco,136.75063320874943,0.1,35,8,0
TXN_000337,USR_0181,2026-01-23 04:00:00,London,172.68954141267622,0.0,74,9,0
TXN_000338,USR_0095,2026-01-23 05:35:00,Tokyo,283.21355565742607,0.0,27,7,0
TXN_000339,USR_0347,2026-01-23 07:10:00,Paris,260.74544504737673,0.0,16,8,1
TXN_000340,USR_0346,2026-01-23 08:45:00,Tokyo,144.47693628820656,0.05,42,10,0
TXN_000341,USR_0249,2026-01-23 10:20:00,San Francisco,93.19427293028924,0.05,48,10,0
TXN_000342,USR_0230,2026-01-23 11:55:00,London,97.11035847519736,0.05,74,10,1
TXN_000343,USR_0267,2026-01-23 13:30:00,Singapore,218.45856026183978,0.2,33,9,0
TXN_000344,USR_0230,2026-01-23 15:05:00,New York,287.8844331448118,0.0,43,2,0
TXN_000345,USR_0315,2026-01-23 16:40:00,Berlin,65.54676304495706,0.05,37,10,0
TXN_000346,USR_0344,2026-01-23 18:15:00,New York,88.56255877919993,0.05,41,10,0
TXN_000347,USR_0129,2026-01-23 19:50:00,London,77.60299120365079,0.0,21,10,0
TXN_000348,USR_0273,2026-01-23 21:25:00,London,154.32762814057745,0.0,66,10,0
TXN_000349,USR_0108,2026-01-23 23:00:00,Sydney,250.8709908649068,0.0,27,2,0
TXN_000350,USR_0180,2026-01-24 00:35:00,Paris,285.172889105696,0.0,54,9,0
TXN_000351,USR_0173,2026-01-24 02:10:00,London,242.45353804464216,0.0,5,8,1
TXN_000352,USR_0099,2026-01-24 03:45:00,New York,116.92548351168362,0.35,74,10,0
TXN_000353,USR_0076,2026-01-24 05:20:00,Tokyo,142.5575436488432,0.0,58,9,1
TXN_000354,USR_0277,2026-01-24 06:55:00,Tokyo,182.3682986935614,0.35,36,9,0
TXN_000355,USR_0274,2026-01-24 08:30:00,Paris,237.790340949904,0.5,61,8,0
TXN_000356,USR_0011,2026-01-24 10:05:00,London,229.96916723252252,0.05,64,9,0
TXN_000357,USR_0214,2026-01-24 11:40:00,Sydney,34.13253148132412,0.05,13,5,0
TXN_000358,USR_0383,2026-01-24 13:15:00,Tokyo,262.3439851575748,0.5,65,5,0
TXN_000359,USR_0273,,Mumbai,143.78248255992793,0.05,28,9,1
TXN_000360,USR_0326,,New York,36.96249880109498,0.0,63,10,0
TXN_000361,USR_0321,2026-01-24 18:00:00,Tokyo,102.62758156792762,0.0,70,8,0
TXN_000362,USR_0377,2026-01-24 19:35:00,London,272.1581301059657,0.05,28,7,1
TXN_000363,USR_0203,2026-01-24 21:10:00,Tokyo,291.5577490165493,0.35,51,10,0
TXN_000364,USR_0333,2026-01-24 22:45:00,Paris,234.85519337279476,0.2,15,7,1
TXN_000365,USR_0288,2026-01-25 00:20:00,London,277.51106372137673,0.1,17,9,0
TXN_000366,USR_0137,2026-01-25 01:55:00,London,143.16450077724207,0.0,3,9,1
TXN_000367,USR_0088,2026-01-25 03:30:00,Singapore,184.2909126076297,0.2,20,9,0
TXN_000368,USR_0257,2026-01-25 05:05:00,New York,,0.0,72,8,0
TXN_000369,USR_0173,2026-01-25 06:40:00,Berlin,212.6542538075643,0.0,51,9,0
TXN_000370,USR_0132,2026-01-25 08:15:00,Tokyo,124.35557303077158,0.0,20,9,0
TXN_000371,USR_0151,2026-01-25 09:50:00,Berlin,227.39582523335704,0.35,68,9,0
TXN_000372,USR_0157,2026-01-25 11:25:00,New York,216.65421023428044,0.0,9,10,1
TXN_000373,USR_0327,2026-01-25 13:00:00,New York,250.12279113729903,0.5,11,5,1
TXN_000374,USR_0229,2026-01-25 14:35:00,New York,94.46223044886953,0.1,4,5,1
TXN_000375,USR_0309,2026-01-25 16:10:00,Tokyo,120.85023814276218,0.1,38,10,1
TXN_000376,USR_0384,2026-01-25 17:45:00,Singapore,78.88109827687893,0.1,6,5,1
TXN_000377,USR_0078,2026-01-25 19:20:00,London,223.70259483190065,0.0,30,8,0
TXN_000378,USR_0345,2026-01-25 20:55:00,Paris,36.71939303782804,0.0,23,10,0
TXN_000379,USR_0242,2026-01-25 22:30:00,New York,56.590337456068085,0.2,66,8,0
TXN_000380,USR_0249,2026-01-26 00:05:00,Tokyo,80.37363169457893,0.0,71,10,1
TXN_000381,USR_0078,2026-01-26 01:40:00,Tokyo,188.54102074495646,0.0,31,9,1
TXN_000382,USR_0260,2026-01-26 03:15:00,Tokyo,208.51489848390898,0.0,47,10,0
TXN_000383,USR_0036,2026-01-26 04:50:00,Berlin,180.8990834166833,0.05,1,10,1
TXN_000384,USR_0344,2026-01-26 06:25:00,London,172.7028956869365,0.0,51,9,1
TXN_000385,USR_0314,2026-01-26 08:00:00,New York,151.68793289407216,0.05,48,8,1
TXN_000386,USR_0371,2026-01-26 09:35:00,Tokyo,108.15297964698965,0.0,26,7,0
TXN_000387,USR_0106,2026-01-26 11:10:00,Singapore,178.45349056820604,0.0,37,9,0
TXN_000388,USR_0239,2026-01-26 12:45:00,Paris,184.11612536123982,0.0,8,5,1
TXN_000389,USR_0218,2026-01-26 14:20:00,Mumbai,91.90214021201957,0.05,33,8,1
TXN_000390,USR_0374,2026-01-26 15:55:00,London,222.7176599348623,0.05,15,5,0
TXN_000391,USR_0133,2026-01-26 17:30:00,Berlin,119.25215596289826,0.05,42,8,0
TXN_000392,USR_0192,2026-01-26 19:05:00,New York,22.354421982850962,0.0,20,10,0
TXN_000393,USR_0352,2026-01-26 20:40:00,Singapore,34.07981976905238,0.0,21,10,0
TXN_000394,USR_0107,2026-01-26 22:15:00,Tokyo,65.59062915537561,0.0,62,7,0
TXN_000395,USR_0235,2026-01-26 23:50:00,Singapore,107.61638918651474,0.0,57,5,1
TXN_000396,USR_0288,2026-01-27 01:25:00,Berlin,225.3321749808321,0.0,4,9,0
TXN_000397,USR_0345,2026-01-27 03:00:00,Singapore,87.82314676432614,0.1,52,7,1
TXN_000398,USR_0190,2026-01-27 04:35:00,Tokyo,165.52352548783176,0.2,23,9,0
TXN_000399,USR_0357,2026-01-27 06:10:00,Berlin,18.13653295520951,0.0,12,9,1
TXN_000400,USR_0128,2026-01-27 07:45:00,New York,126.01819585666416,0.0,53,10,0
TXN_000401,USR_0013,2026-01-27 09:20:00,New York,176.74904050233104,0.35,32,8,1
TXN_000402,USR_0217,2026-01-27 10:55:00,London,145.55652449012132,0.0,42,9,0
TXN_000403,USR_0270,2026-01-27 12:30:00,New York,173.07665804038152,0.05,48,2,0
TXN_000404,USR_0199,2026-01-27 14:05:00,San Francisco,156.69781114217213,0.0,63,1,0
TXN_000405,USR_0083,,Tokyo,137.50578954014995,0.0,74,9,0
TXN_000406,USR_0275,2026-01-27 17:15:00,Tokyo,242.16960206479055,0.1,64,10,0
TXN_000407,USR_0041,2026-01-27 18:50:00,New York,59.69622741537453,0.0,50,5,0
TXN_000408,USR_0325,2026-01-27 20:25:00,Berlin,199.5774129989251,0.05,22,7,0
TXN_000409,USR_0299,2026-01-27 22:00:00,Tokyo,281.1973645754947,0.0,26,7,1
TXN_000410,USR_0390,2026-01-27 23:35:00,Tokyo,113.27134942701535,0.2,56,9,0
TXN_000411,USR_0356,2026-01-28 01:10:00,London,264.8658514363444,0.0,27,9,1
TXN_000412,USR_0126,2026-01-28 02:45:00,Mumbai,202.88014171781612,0.0,64,7,0
TXN_000413,USR_0158,2026-01-28 04:20:00,Tokyo,213.6046033794942,0.0,8,10,0
TXN_000414,USR_0089,2026-01-28 05:55:00,New York,178.10737001372712,0.0,58,5,0
TXN_000415,USR_0356,2026-01-28 07:30:00,New York,229.48705732762093,0.05,52,10,1
TXN_000416,USR_0046,2026-01-28 09:05:00,London,208.86271989485004,0.05,29,10,1
TXN_000417,USR_0013,2026-01-28 10:40:00,New York,,0.05,59,5,0
TXN_000418,USR_0012,2026-01-28 12:15:00,London,97.0330499841741,0.35,1,8,0
TXN_000419,USR_0395,2026-01-28 13:50:00,Tokyo,129.32400720265875,0.05,32,8,0
TXN_000420,USR_0400,2026-01-28 15:25:00,London,290.666656142973,0.0,67,10,1
TXN_000421,USR_0048,2026-01-28 17:00:00,New York,259.65055531569965,0.0,24,5,0
TXN_000422,USR_0217,2026-01-28 18:35:00,Berlin,128.1214224869707,0.1,47,5,0
TXN_000423,USR_0159,2026-01-28 20:10:00,New York,56.6743173694587,0.1,51,10,1
TXN_000424,USR_0383,2026-01-28 21:45:00,London,96.10000071840925,0.35,47,10,0
TXN_000425,USR_0106,2026-01-28 23:20:00,Tokyo,275.2376946004619,0.0,10,7,0
TXN_000426,USR_0196,2026-01-29 00:55:00,Tokyo,288.18512080976024,0.0,67,10,0
TXN_000427,USR_0263,2026-01-29 02:30:00,Mumbai,202.69444734771557,0.0,53,7,0
TXN_000428,USR_0305,2026-01-29 04:05:00,London,117.10084056321794,0.0,45,8,0
TXN_000429,USR_0283,2026-01-29 05:40:00,New York,55.2716115083115,0.1,55,8,1
TXN_000430,USR_0039,2026-01-29 07:15:00,Mumbai,106.67140245980859,0.05,64,1,1
TXN_000431,USR_0227,2026-01-29 08:50:00,Tokyo,73.93586529597093,0.1,3,5,0
TXN_000432,USR_0197,2026-01-29 10:25:00,London,253.9563599558757,0.0,2,9,0
TXN_000433,USR_0209,2026-01-29 12:00:00,Berlin,297.46836546699103,0.0,14,10,1
TXN_000434,USR_0306,2026-01-29 13:35:00,Paris,110.0429319891163,0.5,44,10,0
TXN_000435,USR_0035,2026-01-29 15:10:00,Toronto,212.21685808848721,0.0,27,8,0
TXN_000436,USR_0277,2026-01-29 16:45:00,Tokyo,252.46714317888092,0.2,35,10,0
TXN_000437,USR_0214,2026-01-29 18:20:00,Paris,18.746849408448767,0.0,57,9,0
TXN_000438,USR_0065,2026-01-29 19:55:00,New York,141.42556513525682,0.05,8,9,0
TXN_000439,USR_0117,,New York,254.61295475215869,0.2,58,8,0
TXN_000440,USR_0141,2026-01-29 23:05:00,Paris,166.21800815135296,0.05,61,8,0
TXN_000441,USR_0136,2026-01-30 00:40:00,Sydney,14.804802884708886,0.1,28,9,0
TXN_000442,USR_0150,2026-01-30 02:15:00,San Francisco,293.1519053322579,0.35,18,7,1
TXN_000443,USR_0324,2026-01-30 03:50:00,Sydney,261.36792205216653,0.0,11,7,0
TXN_000444,USR_0191,2026-01-30 05:25:00,Tokyo,193.21329344534112,0.2,38,9,1
TXN_000445,USR_0171,2026-01-30 07:00:00,Berlin,125.83289166870442,0.35,55,10,1
TXN_000446,USR_0309,,Tokyo,221.97208175758766,0.0,42,10,0
TXN_000447,USR_0013,2026-01-30 10:10:00,New York,95.7750337397439,0.0,54,10,0
TXN_000448,USR_0005,2026-01-30 11:45:00,London,191.99769578680255,0.0,8,9,0
TXN_000449,USR_0251,2026-01-30 13:20:00,Berlin,225.66742971058025,0.2,7,1,0
TXN_000450,USR_0232,2026-01-30 14:55:00,New York,186.75801669827524,0.05,2,7,1
TXN_000451,USR_0266,2026-01-30 16:30:00,Paris,15.370037463967684,0.0,27,10,0
TXN_000452,USR_0365,2026-01-30 18:05:00,Tokyo,15.216008653629695,0.0,5,9,0
TXN_000453,USR_0211,2026-01-30 19:40:00,New York,104.17375004572493,0.0,58,7,1
TXN_000454,USR_0395,2026-01-30 21:15:00,New York,228.0193601039612,0.1,10,10,0
TXN_000455,USR_0182,2026-01-30 22:50:00,New York,208.87333405045464,0.05,20,10,0
TXN_000456,USR_0388,2026-01-31 00:25:00,London,280.0031888579962,0.0,72,8,0
TXN_000457,USR_0277,2026-01-31 02:00:00,Singapore,221.57668379167998,0.0,51,10,0
TXN_000458,USR_0008,2026-01-31 03:35:00,New York,250.5546804004301,0.05,74,1,1
TXN_000459,USR_0033,2026-01-31 05:10:00,Paris,295.0049552410645,0.2,18,10,0
TXN_000460,USR_0364,2026-01-31 06:45:00,New York,,0.0,51,9,0
TXN_000461,USR_0230,2026-01-31 08:20:00,Berlin,211.73130578596093,0.05,36,10,1
TXN_000462,USR_0092,2026-01-31 09:55:00,Sydney,193.25186250159894,0.0,12,10,0
TXN_000463,USR_0230,2026-01-31 11:30:00,Berlin,19.26006576629438,0.05,19,10,0
TXN_000464,USR_0028,,New York,140.26806986480716,0.0,27,9,0
TXN_000465,USR_0274,2026-01-31 14:40:00,Tokyo,183.43650793839,0.0,27,8,0
TXN_000466,USR_0257,2026-01-31 16:15:00,Tokyo,26.050707966508277,0.0,74,2,0
TXN_000467,USR_0386,2026-01-31 17:50:00,Tokyo,121.70920207410927,0.05,9,8,0
TXN_000468,USR_0347,2026-01-31 19:25:00,Mumbai,284.90023390857374,0.0,43,5,1
TXN_000469,USR_0302,2026-01-31 21:00:00,New York,216.6678641932508,0.1,41,7,0
TXN_000470,USR_0146,2026-01-31 22:35:00,New York,174.39323245296936,0.05,54,7,1
TXN_000471,USR_0064,2026-02-01 00:10:00,San Francisco,240.32286182129747,0.1,12,7,1
TXN_000472,USR_0249,2026-02-01 01:45:00,Toronto,262.4569821746776,0.05,24,8,0
TXN_000473,USR_0128,2026-02-01 03:20:00,Singapore,161.81639065319465,0.35,21,2,1
TXN_000474,USR_0272,2026-02-01 04:55:00,San Francisco,231.88938685668202,0.0,68,10,0
TXN_000475,USR_0255,2026-02-01 06:30:00,London,48.32168267191228,0.0,66,8,0
TXN_000476,USR_0394,2026-02-01 08:05:00,Tokyo,255.7955890402598,0.0,64,5,0
TXN_000477,USR_0097,2026-02-01 09:40:00,New York,149.6120265541833,0.1,35,10,1
TXN_000478,USR_0138,2026-02-01 11:15:00,New York,299.36648055444346,0.0,50,9,0
TXN_000479,USR_0290,2026-02-01 12:50:00,Tokyo,60.054490215864654,0.5,45,8,1
TXN_000480,USR_0076,2026-02-01 14:25:00,New York,240.11410598025788,0.0,58,5,0
TXN_000481,USR_0184,2026-02-01 16:00:00,London,97.70534127439589,0.5,1,9,1
TXN_000482,USR_0377,2026-02-01 17:35:00,New York,200.783540951255,0.2,63,8,0
TXN_000483,USR_0351,2026-02-01 19:10:00,Tokyo,147.86810777655361,0.1,3,10,0
TXN_000484,USR_0348,2026-02-01 20:45:00,New York,41.903269130514616,0.0,28,9,0
TXN_000485,USR_0370,2026-02-01 22:20:00,San Francisco,161.0097667551069,0.0,8,9,0
TXN_000486,USR_0110,2026-02-01 23:55:00,Tokyo,207.58538772431123,0.05,64,9,1
TXN_000487,USR_0348,2026-02-02 01:30:00,Sydney,119.82780758100625,0.0,59,10,0
TXN_000488,USR_0110,2026-02-02 03:05:00,San Francisco,176.43383651443656,0.5,62,7,0
TXN_000489,USR_0103,2026-02-02 04:40:00,New York,199.73380255021956,0.0,29,5,1
TXN_000490,USR_0236,2026-02-02 06:15:00,Mumbai,287.7110163065165,0.0,68,5,1
TXN_000491,USR_0035,2026-02-02 07:50:00,Singapore,19.20656669342435,0.2,55,8,0
TXN_000492,USR_0004,2026-02-02 09:25:00,Mumbai,162.17165855029452,0.0,37,5,0
TXN_000493,USR_0042,2026-02-02 11:00:00,New York,116.33354280886043,0.0,2,10,0
TXN_000494,USR_0120,2026-02-02 12:35:00,Paris,63.9194290566898,0.0,15,9,0
TXN_000495,USR_0358,2026-02-02 14:10:00,Singapore,145.9552497005769,0.0,23,9,0
TXN_000496,USR_0245,2026-02-02 15:45:00,Toronto,126.04977967816377,0.35,28,1,1
TXN_000497,USR_0374,2026-02-02 17:20:00,Berlin,197.16403538220433,0.0,39,9,0
TXN_000498,USR_0137,2026-02-02 18:55:00,Mumbai,104.71789483419825,0.1,2,9,1
TXN_000499,USR_0291,2026-02-02 20:30:00,London,191.12427969077555,0.0,13,10,0
TXN_000500,USR_0241,2026-02-02 22:05:00,Tokyo,66.55833391089853,0.0,73,7,0
TXN_000501,USR_0151,2026-02-02 23:40:00,New York,94.85858158582973,0.05,17,10,1
TXN_000502,USR_0277,2026-02-03 01:15:00,Tokyo,234.60086037533597,0.0,7,9,0
TXN_000503,USR_0139,2026-02-03 02:50:00,New York,155.9021483407983,0.0,13,7,0
TXN_000504,USR_0186,2026-02-03 04:25:00,Paris,51.036876038772476,0.0,57,10,0
TXN_000505,USR_0262,2026-02-03 06:00:00,Singapore,171.62510409248517,0.2,34,10,0
TXN_000506,USR_0215,2026-02-03 07:35:00,Paris,265.9871967893514,0.0,18,8,1
TXN_000507,USR_0376,2026-02-03 09:10:00,Berlin,293.0977395964109,0.0,31,8,0
TXN_000508,USR_0287,2026-02-03 10:45:00,New York,59.56177709587673,0.05,21,9,0
TXN_000509,USR_0038,2026-02-03 12:20:00,Berlin,31.227242451300018,0.05,41,10,0
TXN_000510,USR_0169,2026-02-03 13:55:00,Toronto,18.21040263642367,0.2,21,9,0
TXN_000511,USR_0272,2026-02-03 15:30:00,London,167.02928783014505,0.0,34,9,1
TXN_000512,USR_0290,2026-02-03 17:05:00,New York,155.78292224839475,0.0,9,8,1
TXN_000513,USR_0100,2026-02-03 18:40:00,Berlin,101.73352095167765,0.1,70,10,0
TXN_000514,USR_0137,2026-02-03 20:15:00,Berlin,286.02480983825575,0.1,24,10,0
TXN_000515,USR_0220,2026-02-03 21:50:00,Paris,213.34436070688278,0.1,1,10,0
TXN_000516,USR_0069,2026-02-03 23:25:00,Paris,253.4767589964343,0.0,40,8,0
TXN_000517,USR_0311,2026-02-04 01:00:00,Tokyo,287.8896897318387,0.0,18,9,1
TXN_000518,USR_0313,2026-02-04 02:35:00,Singapore,23.59735724889933,0.1,10,5,1
TXN_000519,USR_0190,2026-02-04 04:10:00,Berlin,107.25492554827355,0.0,39,9,1
TXN_000520,USR_0225,2026-02-04 05:45:00,San Francisco,186.8783551629484,0.0,6,10,0
TXN_000521,USR_0117,2026-02-04 07:20:00,New York,278.1254158842104,0.0,66,9,0
TXN_000522,USR_0016,2026-02-04 08:55:00,New York,144.55765635972358,0.0,39,10,1
TXN_000523,USR_0222,2026-02-04 10:30:00,New York,232.42369627331854,0.5,15,9,0
TXN_000524,USR_0271,2026-02-04 12:05:00,New York,86.07246032780657,0.35,71,10,1
TXN_000525,USR_0363,2026-02-04 13:40:00,Mumbai,286.07559670018725,0.0,58,9,0
TXN_000526,USR_0056,2026-02-04 15:15:00,Paris,37.23743739341052,0.0,32,8,0
TXN_000527,USR_0004,2026-02-04 16:50:00,London,15.050072647748841,0.05,52,10,0
TXN_000528,USR_0358,2026-02-04 18:25:00,New York,219.15608395988966,0.35,66,9,0
TXN_000529,USR_0117,2026-02-04 20:00:00,Singapore,241.16767832136452,0.0,45,5,1
TXN_000530,USR_0081,2026-02-04 21:35:00,Singapore,246.58305644453472,0.0,68,9,1
TXN_000531,USR_0279,2026-02-04 23:10:00,Mumbai,99.4870724582377,0.1,27,10,0
TXN_000532,USR_0379,2026-02-05 00:45:00,London,111.65023235789695,0.0,21,10,1
TXN_000533,USR_0088,2026-02-05 02:20:00,San Francisco,101.5605508946845,0.0,38,5,1
TXN_000534,USR_0036,2026-02-05 03:55:00,Paris,80.23343401604568,0.05,52,10,0
TXN_000535,USR_0192,2026-02-05 05:30:00,Mumbai,279.14494816736465,0.2,47,9,0
TXN_000536,USR_0055,2026-02-05 07:05:00,San Francisco,272.7164434306991,0.05,57,1,1
TXN_000537,USR_0176,2026-02-05 08:40:00,Singapore,67.2877987430085,0.0,41,7,0
TXN_000538,USR_0352,2026-02-05 10:15:00,Mumbai,250.27456478304236,0.0,62,5,0
TXN_000539,USR_0293,2026-02-05 11:50:00,Tokyo,121.58454957816159,0.05,67,8,0
TXN_000540,USR_0240,2026-02-05 13:25:00,London,147.4080151641064,0.5,63,7,1
TXN_000541,USR_0002,2026-02-05 15:00:00,London,151.30073875328358,0.0,15,8,0
TXN_000542,USR_0211,2026-02-05 16:35:00,Berlin,71.30985566118494,0.05,10,10,0
TXN_000543,USR_0073,2026-02-05 18:10:00,Mumbai,58.802228232294716,0.0,47,2,1
TXN_000544,USR_0105,2026-02-05 19:45:00,New York,274.4314126898625,0.0,41,2,1
TXN_000545,USR_0090,2026-02-05 21:20:00,Berlin,152.50339455995348,0.2,50,7,1
TXN_000546,USR_0140,2026-02-05 22:55:00,Sydney,101.60430966705162,0.0,41,10,1
TXN_000547,USR_0187,2026-02-06 00:30:00,London,207.3004279166165,0.5,53,9,0
TXN_000548,USR_0097,2026-02-06 02:05:00,Tokyo,155.79300786816282,0.05,6,8,0
TXN_000549,USR_0387,2026-02-06 03:40:00,Tokyo,219.3866958934899,0.35,63,10,1
TXN_000550,USR_0043,2026-02-06 05:15:00,London,131.28827585075473,0.35,32,9,0
TXN_000551,USR_0205,2026-02-06 06:50:00,Singapore,153.32279765263965,0.05,30,10,0
TXN_000552,USR_0327,2026-02-06 08:25:00,New York,250.24647766315314,0.0,63,10,1
TXN_000553,USR_0210,2026-02-06 10:00:00,Sydney,67.84580772946765,0.2,37,10,0
TXN_000554,USR_0011,2026-02-06 11:35:00,Singapore,70.06122049605968,0.2,29,8,0
TXN_000555,USR_0217,2026-02-06 13:10:00,New York,95.52424593963899,0.0,66,9,0
TXN_000556,USR_0255,2026-02-06 14:45:00,New York,79.17382016855552,0.0,31,9,1
TXN_000557,USR_0348,2026-02-06 16:20:00,Berlin,252.11894402256385,0.2,45,8,0
TXN_000558,USR_0194,2026-02-06 17:55:00,New York,158.17967132244218,0.0,53,7,1
TXN_000559,USR_0134,2026-02-06 19:30:00,Berlin,155.29528185061656,0.0,57,9,0
TXN_000560,USR_0334,2026-02-06 21:05:00,Berlin,82.20727181241878,0.2,72,10,1
TXN_000561,USR_0220,2026-02-06 22:40:00,New York,72.05953698212456,0.05,30,8,0
TXN_000562,USR_0051,2026-02-07 00:15:00,Paris,228.88613987300985,0.0,63,7,1
TXN_000563,USR_0087,2026-02-07 01:50:00,New York,65.970152518926,0.0,35,7,0
TXN_000564,USR_0186,2026-02-07 03:25:00,Berlin,126.64482050534151,0.1,4,10,1
TXN_000565,USR_0281,2026-02-07 05:00:00,Singapore,52.66819706704347,0.1,31,8,0
TXN_000566,USR_0123,2026-02-07 06:35:00,Tokyo,135.04689254462147,0.0,12,8,0
TXN_000567,USR_0265,2026-02-07 08:10:00,Mumbai,142.11925689381852,0.0,56,10,1
TXN_000568,USR_0323,2026-02-07 09:45:00,Tokyo,297.91353265235745,0.0,2,9,1
TXN_000569,USR_0039,2026-02-07 11:20:00,Berlin,48.607672839989085,0.1,27,8,1
TXN_000570,USR_0088,2026-02-07 12:55:00,San Francisco,122.67182672794814,0.1,21,10,0
TXN_000571,USR_0129,2026-02-07 14:30:00,Toronto,63.09536356408672,0.05,32,7,0
TXN_000572,USR_0256,2026-02-07 16:05:00,Paris,112.32264370937382,0.0,15,10,1
TXN_000573,USR_0116,2026-02-07 17:40:00,New York,43.118468169818826,0.1,48,5,0
TXN_000574,USR_0302,2026-02-07 19:15:00,London,273.3960697194143,0.05,7,9,0
TXN_000575,USR_0382,2026-02-07 20:50:00,New York,72.99319212047516,0.0,46,9,0
TXN_000576,USR_0328,2026-02-07 22:25:00,Paris,228.96435640194565,0.0,67,10,0
TXN_000577,USR_0151,2026-02-08 00:00:00,New York,223.21023942614676,0.05,28,10,1
TXN_000578,USR_0267,2026-02-08 01:35:00,New York,236.02278868069584,0.05,12,7,0
TXN_000579,USR_0327,2026-02-08 03:10:00,San Francisco,93.89733375764892,0.0,6,5,1
